SAMPLE_ID,KRT17,ESR1,KRT14,EGFR,KRT5,DDX41,STAT5A,STAT5B,MKI67,CDC20,RFWD3,SIAH2,CDH3,SMIM14,FCN1,ACTR3B,RAB17,SUSD3,TYMS,INAVA,PRRG2,DNMT3B,PBK,TTYH1,IL34,SLC39A6,OVOL2,FABP5,CLEC10A,ELF5,MAGED2,ABAT,SLC43A3,FOXC1,RERG,RPL21,BCL10,PLPP3,RMND5B,MARCHF6,ISCU,PRNP,GSK3B,RPL10A,C1R,FOXP1-IT1,EZR,CFH,SDHD,KLRB1,ZFP36L2,ARFGAP1,SELENOF,CHTF18,CTHRC1,HSD17B6,LRRC38,CES1,ATP1A2,SCN2A,COL10A1,PENK,CXCL3,MRGPRX2,BGN,SLC10A6,CCDC141,PKHD1L1,OR2L13,DSC1
MB-0199,0.95575786,0.4024989,1.0550339,-0.5666559,0.5481615,-0.87447774,0.5011741,0.029192252,-0.6334405,-0.978751,-1.5363125,1.8864212,-0.018495433,0.1035742,0.23194073,-0.4807788,0.61094564,1.5460099,-0.07638158,-0.8658815,1.0239415,-1.0430372,-1.412543,-0.38800085,-0.02609274,1.3547572,0.63634014,-0.49447507,0.34141368,-0.825391,0.48117986,-0.063283026,-0.08837726,-0.09177745,0.59155107,-0.31751966,1.3717545,0.69282514,0.34611145,-0.56955695,0.51866937,-0.049886454,-0.20164944,0.075080045,1.1233163,-0.20024931,0.032394025,0.7307156,-0.29062706,0.47658038,0.8585848,-0.75860834,0.36770594,-0.6376402,0.16435923,1.3849496,0.12296852,0.708321,-0.13686399,0.02119409,1.316766,-0.737913,0.77910274,0.12686843,0.600448,-0.4326913,0.10527381,0.46168303,0.4091969,-1.0529337
MB-0517,0.74591076,0.34621313,1.0564336,-0.21804401,0.119469926,0.009698352,-0.9469611,0.034890804,-0.32901716,-0.75870687,-1.2325888,2.4981658,0.19415087,1.336661,0.07558021,0.17725497,1.1051207,1.4180422,0.1282669,-0.9746541,0.2948261,-1.0306402,-0.7456116,-0.37450424,-0.57665354,0.7757036,1.7792526,-0.9112698,-0.21174668,-0.9001721,1.1727052,-0.36390695,0.02969297,-0.46038446,1.5108198,1.0170436,1.9212159,0.80599654,0.9920482,-0.26473403,0.83898854,0.49077722,-0.7516106,1.3744528,0.7798026,-0.72561675,-1.6335846,0.74091303,-0.4252931,-0.6984234,1.5920997,-0.21534559,0.47957766,0.29662493,-0.3946997,-0.34431365,-0.33801514,-0.75080997,0.19675156,-0.41679534,0.28632617,0.6999229,-0.53536516,-0.12346807,0.77740335,1.2419857,0.46078384,-0.8633816,-0.72071844,-0.25213605
MB-0155,0.09377501,-0.62154275,0.2567353,0.5527611,0.106373236,-0.6629313,1.5325143,1.7940452,-1.3047714,-1.9358084,-1.0491349,-1.1323118,-0.81789356,-0.34121284,2.3708007,-0.4361901,-0.81739324,-0.70772266,-1.4928249,-0.82549167,-1.1606055,-0.751011,-1.5178165,-0.27153027,0.8612829,-0.4636827,-0.94776124,0.7103208,2.1230638,-0.9858505,-1.4153413,-0.80869436,0.7211187,0.53456455,0.26413348,0.64553726,0.9864518,1.695272,-1.1140195,-0.46318382,1.5264152,1.1634076,-1.046836,0.20674689,1.8438351,-0.73481447,-0.97065234,2.4422836,0.66753113,0.6119462,2.272228,-1.0810268,0.19025084,-1.1118209,0.42889246,0.22104356,-0.17755564,1.9265128,1.4691294,0.13026656,0.052585203,0.6985233,0.045987975,0.061085105,0.2186443,1.6038942,0.2448385,1.6329865,-0.6733304,-0.24383813
MB-0428,-0.2901283,0.1306675,-0.0727816,-0.5082707,-0.29202598,-1.2021948,0.44028947,1.0695287,-1.3868508,-0.7282146,-0.4569838,0.6482358,-1.2053958,-0.7200166,0.7200175,-0.78100294,0.071881935,0.0996741,0.4229927,1.1115202,0.4758803,-0.15966041,-0.7419125,0.9438626,-0.13676476,0.53406477,0.32181934,-0.22384338,1.7160666,0.38340396,0.3013253,-0.23443972,-0.60114795,-0.35920998,0.25643542,0.55346054,-0.21204573,-0.57905364,-0.1490634,-0.2585356,1.301672,0.6347409,-0.52406806,0.27283025,0.6246417,-1.1742035,0.023596253,0.4747802,0.17235608,1.6524839,0.40100026,-0.1254683,0.2343397,0.36850685,-0.30402258,0.34521216,-1.6445854,-0.32071877,-0.2629321,-0.9556593,-0.26923355,0.12266904,0.25903413,-0.18065357,-1.1866013,-0.89837366,0.29952464,-0.6455367,-0.006198439,0.3262178
MB-0117,1.396547,0.35431108,0.97525406,0.04708895,0.787301,-0.13206576,-0.14236379,0.11487054,-0.74651206,-0.6628312,-0.7084206,0.8190924,0.18285373,0.7008224,-0.18365432,-0.62034357,0.020794846,0.3587089,-0.8021989,-0.61844385,-0.15985882,-0.8082965,-0.95225936,-0.3704053,0.56615746,0.726816,-0.5525606,0.12126947,0.26933184,0.26933274,0.22304507,0.26463398,-0.24063887,0.14796206,-0.47068164,0.45898438,0.65353584,0.52286804,-0.9110708,1.0971216,0.48427805,0.20095031,0.0116966935,0.293725,-0.013397802,1.153509,0.18575525,0.43289074,-0.78000355,0.7893015,1.3473614,-0.27083156,0.494074,-0.30262443,-0.4895757,0.47188017,-0.30382377,0.6087461,0.52796775,-0.1518622,0.028291339,-0.28192854,-0.3808042,-0.97795135,1.202896,1.1673045,0.8668811,-0.48957622,0.5587593,2.1402593
MB-0906,0.756708,-1.611993,-0.4433881,1.3139685,0.09997486,-0.09497514,1.581802,0.52486664,-0.75441,-0.0015989413,0.1905534,-1.3611537,0.15436094,-0.023193603,1.0498341,-0.74591184,-0.687826,-0.8674824,-0.8441883,1.3718547,-0.85838205,0.4416876,-1.2410864,-0.21374486,0.7497111,-1.4668288,-1.8084445,0.30382338,-0.20464846,-0.5820524,-0.8914736,-0.5331641,0.6501366,0.9026717,-2.3072195,-1.1394123,-0.242638,0.07508113,0.021193583,0.4732794,0.98405194,0.49847528,1.0689298,-1.11662,0.2076466,-0.8282908,0.47998086,0.021794502,-0.70932144,0.7730056,-0.2740294,0.8533844,-1.0152444,-1.9619071,-0.12236841,0.29902384,0.1943505,1.7977453,-0.22994044,0.44638672,0.33761325,0.2906265,0.5346645,-0.30222273,-0.1742566,0.5173687,-0.17395552,3.2368808,0.068182826,-0.4169944
MB-0249,1.5293136,-1.7006705,-0.58385265,2.5724506,0.03939018,1.3938478,-0.08577804,-1.6033943,-1.254984,0.032192487,-0.50877076,-0.8373868,1.7514576,-0.37460434,-0.529567,-0.6982239,0.10487359,-1.7289655,0.047687184,1.5828015,-0.28732657,0.8882747,-0.26113388,0.075681984,0.7350148,-0.45238554,-0.24283859,1.6137927,-0.8313902,0.3785052,-1.8665274,-1.1299131,0.69582504,0.30082354,-1.2197931,-0.3228183,2.2211401,-0.028892599,0.90097123,-1.1794027,0.15965994,0.56415874,1.7062688,-0.40110007,0.25233537,-1.814142,-0.42069143,0.4136956,-0.88947594,-0.029292064,0.77970475,0.1594597,-0.4886775,-1.2276919,-0.02259359,1.5585058,-0.17465638,0.55725914,-0.064082414,-0.032492355,1.1252143,-0.1978498,0.520668,-0.5526592,0.44078824,-0.029293206,-0.52096766,0.115970545,-1.1901002,1.0718294
MB-0660,0.2097458,-1.2911738,-0.39080134,-0.39929816,-0.31552005,1.0789276,-0.81319475,-1.6107923,0.20024958,0.78990024,0.8414898,-1.3476572,1.9317122,0.0054991078,-0.42059454,-0.6592337,-0.44278795,-1.5080211,0.23344043,2.0749774,-0.14866166,1.057732,-1.1719038,0.07928108,-0.618243,-1.1779019,-0.5812534,0.5404637,-0.5713559,-0.4350895,-0.33661363,-0.3723048,0.42819247,0.048887067,-1.9501092,-0.45228565,-0.2224431,-0.2605341,0.5648562,0.19115071,-0.5132704,0.008198899,3.2107892,-1.386552,0.59454924,-0.85178494,0.2590367,0.41609502,-0.6839278,-0.46128318,0.35711133,1.1343133,-0.1790558,0.15146142,0.43559077,1.2974716,-0.9228676,1.0990222,-0.09847371,-0.74271303,1.1332123,0.04268929,1.0966226,0.3618088,1.0299397,-0.5926509,-0.38660172,-0.34191358,0.41119644,-0.11407092
MB-0497,-0.6283431,0.20844786,-0.538864,-0.26873118,-0.5425626,-0.008796965,-0.5845524,-0.6510354,-0.63044125,-0.46628106,0.6238445,-0.31931838,-1.3425611,0.6351391,0.7987976,-0.7012231,-1.0105444,1.7388614,0.3361146,-1.065531,1.5767018,-0.02569426,0.0657836,-0.7153181,-0.11467034,0.011197119,1.292875,-0.40239832,0.8141943,-1.0429361,1.2266916,0.65353554,-0.7391132,-0.15656112,0.84568715,-0.5250673,1.108221,0.6821278,0.64893496,-0.18405443,1.0627321,-0.09677463,-0.67373025,-0.26473442,0.3238174,-0.25273606,-0.75370723,1.8934222,-0.6273421,1.1936996,1.6887753,1.8155411,-0.21954556,-0.099675454,-0.80659574,-1.0614325,-0.15226202,-0.30562258,11.663849,-0.7655072,0.16895582,0.24183887,1.4765266,0.5759545,-0.28842783,0.112470984,-2.0390835,0.111771606,0.21694535,0.46978152
MB-0434,-1.0407392,-0.12076908,-1.102222,-0.72181666,-1.0643306,1.137213,0.44668785,0.17115629,0.19954975,-0.23843886,0.5796556,-1.2668777,1.2890744,-1.7744488,-0.25373664,-0.3281174,0.2638334,0.5489609,1.3026712,2.635636,-0.009096989,-0.12186995,2.3354106,0.51337135,-0.096175015,1.0736283,-0.626642,-0.93406403,-1.0721294,0.3241189,-1.1244147,-0.04538756,1.1476111,-0.2945263,0.91426986,-0.5747547,0.5548608,-1.2806764,0.759507,-0.276631,-0.7184186,-0.6390379,-0.3175202,-0.44039017,-0.16346006,-1.1223166,-0.27632794,-0.44148856,-1.1357138,-1.1496096,0.6064484,0.26533294,-0.9680563,0.1857528,-0.85218424,-0.18325432,0.36140835,-0.67362946,-0.29032516,-0.34251407,0.80569506,-0.31432033,0.5124701,0.60764647,-1.1501105,-1.5028211,0.79899824,1.1717033,-0.3195195,2.070477
MB-0143,-0.56126,0.429992,-0.34141383,-0.8494843,-0.7094204,-0.14026369,1.0497359,0.92746466,-0.96895605,-0.7763024,-0.802197,-0.10687234,-1.2832761,-0.27762896,-0.65423554,0.046687953,0.7294157,0.98835033,-0.5497624,0.6177446,-0.38580164,-0.14796337,-0.024193687,-0.34061283,-0.8173927,1.22529,1.122118,-0.89207464,-0.95955783,-0.99854726,-0.299523,-0.2396384,-0.822992,-0.9193687,0.51157117,0.25543573,-0.45958325,-0.6728299,0.42329195,1.0173419,0.34351358,-0.5366638,0.10037431,0.98845005,0.13876392,-0.37110618,0.74301434,0.22684275,0.2571347,-0.4444874,-0.3017224,-1.092124,-0.33341676,0.049686998,-0.17515509,0.9177676,0.7103203,-0.84258676,0.28292975,0.64793587,1.2436844,-0.05338638,1.1019213,-1.3462579,-0.012397428,0.72981507,0.5529605,0.38760176,0.22244397,-0.032591514
MB-0513,-1.1337156,1.1467112,-0.84308726,-0.7186175,-0.8074956,-0.23803893,-0.895774,0.2990239,-0.74091345,-0.36630642,-0.06988112,2.5669484,-1.2897744,-1.9062153,-0.26793307,-0.16585836,0.71162015,1.470329,-0.4968757,-0.98555136,0.58445275,-0.9983485,0.7859017,-0.56165695,-0.51686865,1.860929,-0.2523362,-0.7312153,-0.39689994,-0.9973476,-1.056132,0.6842278,-0.095875375,-0.7127208,1.2679809,0.34661275,0.7111213,-0.31232104,0.46798068,0.15465993,0.36070922,1.1453122,-0.28932732,0.0720808,-0.1322679,-1.2051958,-1.1771001,-0.12516841,0.21604507,-0.688026,0.21214792,-1.527314,0.29382464,-1.1072221,-0.96145666,-0.32811776,-0.9204682,-1.2722781,-0.10767139,-0.68822676,-0.22124566,-0.11067187,0.82988995,-0.11467031,-0.8609833,0.57035536,-0.8743782,-0.5835524,0.021394612,0.80799603
MB-0541,-0.015497464,0.30002478,-0.20024943,-0.26643178,-0.15646027,0.056486506,0.064584084,0.75640804,-0.34231383,-0.11547005,-0.006097153,1.6627781,-0.5632579,0.17805529,1.181201,-0.1292676,0.5548598,0.88367665,0.8668809,-0.5369644,0.11567143,-0.6847277,-0.015195961,-0.37590387,-0.5716548,1.14621,-0.019594764,0.00799808,0.8573834,-0.67512894,1.1929001,0.36480862,-0.79139996,-1.1064215,0.53006655,0.055586174,1.5001221,0.09077717,0.30622154,-0.3451137,0.9913501,0.26433432,-0.960058,0.10167335,0.44528684,-1.3583571,-1.0991199,0.65343505,-0.3658081,0.3718068,-0.1800531,-0.77810335,0.4394878,-0.2887279,-0.63833815,0.25233564,-0.28802776,-0.6468363,-0.35630846,-0.83768904,0.49757287,-0.5361641,1.2957723,1.2922728,-0.30922258,1.7612545,-1.713166,2.0917706,-2.3957965,0.042789437
MB-0653,-0.94656295,-1.3565574,-1.054134,-0.6712295,-0.8908745,0.098375894,-0.33771458,-0.4103964,0.95785886,0.54026365,0.6857289,-0.24153814,-0.16415864,0.6875258,1.312268,0.2847278,-0.3370147,-0.9642581,0.715519,1.8804265,0.3004247,1.1144176,0.42519286,1.2389879,-1.3878484,-0.92596567,-0.24613775,-0.40499765,-0.8706803,1.1494107,-0.20464694,-0.56715554,0.29222676,-0.09777594,-1.8847257,-0.25743482,0.48977715,-0.81429416,0.49477386,-0.32121974,-0.4542852,0.06948345,1.151109,0.3879013,-0.10757411,-0.3009239,-0.40679494,-0.01789548,0.75300956,0.32201937,0.28502953,-0.90277183,-0.56775755,0.40709716,-0.8936737,1.4769263,0.64543664,-0.06608318,-0.9293634,-0.40799755,-0.05278819,-0.11597053,0.3436128,-0.32301745,-1.0105457,0.87607807,-1.1909982,1.1292142,0.050587256,0.2914266
MB-0455,-0.64363927,0.59075147,-0.7606081,-0.7103196,-0.60704637,-0.9204661,1.1468115,0.3247174,0.28822744,0.23284158,0.20444992,1.2171912,0.09677546,-0.24703674,1.4210404,-0.20554833,-0.84118724,0.3725054,1.0775279,-0.816294,-0.882476,-0.6488368,-0.15736006,-0.56945497,0.0943768,0.59255,-0.98335224,0.15836012,2.6569288,0.34811285,-0.033390205,-0.4358887,-0.4452873,-0.99404985,0.055585966,1.1790026,1.5030214,0.09017733,-1.1750041,-1.0074462,0.27982965,0.1644595,-0.45098647,0.9629564,1.0602322,-1.7772514,-0.78130025,0.15546076,1.62329,2.266829,0.9957502,-1.1211166,1.5339111,-0.4665832,0.5390647,-0.120070286,-0.58965164,-0.47607946,-1.1880981,-0.23084228,-0.18445495,-0.37610468,-0.99844825,0.97465336,-1.1554091,-1.9172163,-0.831789,3.630881,2.592547,-0.031991668
MB-0540,-1.2883768,-1.6685786,-1.0941241,-0.58994997,-0.83278924,-1.015842,2.2707283,3.4800181,-1.148011,-1.4275372,-0.30262262,-0.9343622,-0.89377445,-0.32471702,1.0758276,-0.31292123,-4.030981,0.46578193,-0.9271674,-0.7434124,-3.3663473,-1.4845256,-1.4535327,-0.55605835,0.7121206,-1.5299128,-5.1165123,0.24913721,2.4872718,-1.1209164,-2.0429826,-0.50067234,-0.1064727,-0.7746052,-0.9730552,2.2181404,1.6417863,0.14056459,-1.1581085,-0.58695257,2.806992,1.5169185,-1.3934486,1.1418114,0.13876392,-0.5447624,-0.7222152,0.4302914,1.8962212,4.097867,2.034788,-1.6964712,1.4109421,-0.87987936,-1.5804005,-1.7169669,-0.48057914,-0.022694156,0.18565439,-0.53226614,-2.0626807,-0.18105406,0.7682055,-1.1439092,-3.6634765,0.26213318,2.4062915,4.800085,0.6583342,3.1674
MB-0384,0.98535043,1.0028476,0.40239856,-0.6632315,0.42309314,-0.020094104,-0.5745549,-0.67902833,0.9366642,0.091677405,-1.1449108,-0.17995378,0.6625326,0.084778965,-0.6479371,-0.6411383,0.25993437,-1.1032231,1.065331,0.9753545,0.022495018,-0.83179057,0.2840285,-0.5917493,-0.46508175,0.23963931,-0.023993656,-0.30042407,-0.78170276,0.78200334,0.45558634,1.1692051,-0.4392888,-0.48227894,1.322967,0.8084962,0.81929404,-0.098674975,-0.83439016,-1.2545837,0.23324138,-0.088476725,-0.15806045,0.90257174,0.38680154,-0.9114699,0.10917462,-0.1049735,0.8460861,0.3043238,0.5392654,-1.4720279,1.1369115,0.90837103,1.2696803,1.5638044,-0.36890733,-0.5494609,-0.43098956,-0.76980615,1.3092679,-0.49217528,1.313068,-1.6364843,1.2085946,-1.5269148,-1.3171662,2.0421832,0.6462372,0.15266168
MB-0637,-0.8079978,-0.30062374,-0.66553205,-0.763706,-0.81649333,1.282376,-0.17785487,-0.9121693,0.05338656,0.4436881,0.67813087,0.18655312,-0.70982087,-2.0729728,0.90827,-0.8949742,0.8381882,1.3524587,1.7064695,-0.70902103,0.34731284,-0.03129285,1.9666038,-0.22604175,0.14596374,-0.82329166,-1.9730031,0.1817542,-0.1661582,-0.55385953,0.31052297,-0.81469285,-0.018894779,-0.53106666,-0.45068663,0.19325143,0.081980065,-0.21644522,-0.30352437,-0.14176513,1.1729044,1.1629077,0.5564591,0.72261703,1.1035213,-0.70472205,-1.4470319,-0.18095432,0.7468111,0.6594343,0.35551175,-0.27283102,-0.16575915,0.92356724,0.21384674,0.41969338,0.7679058,-0.52536696,-0.34801057,0.4198934,-0.048189353,-0.34341294,0.3364146,3.648575,-0.6357402,-0.774205,1.1360129,1.4499329,0.124068744,-0.7476108
MB-0157,0.16865614,-1.4239403,0.074381284,0.20374933,-0.9257657,0.777304,1.6137938,-0.8950736,1.7656555,1.2695785,0.9431642,-0.72211605,1.3983468,-1.9790968,0.33851382,-0.6530352,-1.6932718,-0.4852786,1.4763274,-0.1543608,-0.77820235,0.35061064,0.23384117,1.5971974,1.8277385,-1.1874995,-1.0823272,0.8268913,-0.8858764,0.7746052,-1.2586808,-1.0264393,1.766855,1.908218,-0.5626584,-0.042189147,-0.2641326,1.1540086,-0.9828527,-0.22024529,1.1296153,1.5435117,0.7517099,-0.09607686,2.1004705,-0.3865023,-0.62813896,0.8939744,-0.06508398,0.486078,-0.48927507,-0.4949749,0.5752535,-0.29132724,0.9903508,1.1796014,0.39979866,-0.85728306,-0.87067825,0.42529204,0.9086691,-0.07278147,0.13256611,-0.45148486,0.8242916,0.3191188,1.0190426,0.25463545,0.3565102,0.3428136
MB-0443,-1.3304663,0.7635079,-1.0594327,-0.63193935,-0.94376117,-0.6020467,0.04488904,0.52386695,-0.5990492,-0.74960923,-0.9617569,1.525313,-0.7071216,0.83448845,1.450733,-0.7392135,0.88597614,1.1076204,0.6369388,-1.0716296,0.016896432,-0.97435457,0.07278183,-0.6593322,0.18265447,0.38320297,-0.60854656,0.75191027,1.8100429,-1.2919732,1.3766537,2.9378574,-0.21814454,-0.13616626,0.7937002,0.9006729,0.648937,0.29192635,-0.5614592,-0.08967829,1.7001714,-0.014795303,-0.5312663,0.57765347,0.47078043,-0.87737846,0.97075677,1.2577826,0.46258286,2.9707513,1.134915,-1.4961219,0.54346156,-0.48927748,-0.5061715,-0.5187695,0.5275664,0.40779698,0.2867288,-0.826092,-0.1299687,-0.06708291,0.41379505,0.82029253,-0.6574347,-0.71352035,1.3983465,1.5392103,-0.04878771,-0.53516454
MB-0584,-0.9326665,0.012197373,-0.5018733,-0.46628124,-0.54356235,-0.031091321,2.4916728,1.5798994,0.19914986,0.62524205,-0.56775594,2.0357833,-1.5580068,-0.3712052,1.0579321,-0.48417795,0.71681887,1.4994216,1.8125428,-1.0943239,1.2279899,-0.23004262,1.2421865,-0.47987762,-0.58405167,-0.56975585,0.79410046,0.23484081,0.2600342,1.9080192,0.31242248,0.80329764,0.8807784,-0.37100703,0.4412889,0.2944259,0.62424326,0.077780455,0.06078358,-0.7479118,0.5381644,-0.2238426,-0.36710766,0.7035218,-0.20564945,-0.46378282,-0.57125336,-0.3511114,0.36080855,-0.33631468,1.5210176,-1.1176176,0.25073555,-0.07248229,-0.4215929,-0.43339115,-0.5222687,-0.94766015,-0.51266885,-0.92756635,0.016594293,0.28732735,1.0948231,0.6532349,-0.9123704,-0.74861145,0.21364638,0.51307005,-0.10107454,-0.5065717
MB-0292,-1.0184448,-1.6777763,-1.0720296,1.0619323,-0.62744117,-0.47527885,1.5084205,-1.0151433,0.7599087,1.3826499,-0.08237798,-1.2443833,1.5575066,-0.3149195,-0.21434657,-0.08127972,-0.56125796,-1.8677305,0.4936749,1.7605567,-2.9801452,2.047082,-0.99404883,-0.39229974,0.21484633,-0.9901495,-1.0481359,-0.47268054,-0.6649322,0.6994242,-0.6970226,-0.97715175,0.077980794,-0.38190427,-1.9546082,-1.1877,0.65783477,0.85098517,-0.5205695,-0.098276116,-0.6953244,0.46528366,0.525367,-0.14826374,1.2938733,-0.6720303,-1.1693021,-0.1838536,-0.5481621,-1.1033212,0.8162955,0.63313997,-0.23924057,1.5768032,0.8915757,1.3249646,0.07917956,-0.17025684,0.044790026,-0.32601824,1.4284378,-0.2776296,-0.37040684,0.9620565,1.3725532,0.4418878,-0.5901502,-0.34631246,-1.5624065,-0.21194617
MB-0322,-0.5503627,0.35641053,-0.45818436,-0.7861004,-0.4915755,0.287528,-1.122117,-2.321912,-1.0108455,-0.9679538,-1.1903994,-0.11626996,-0.7469115,0.32141885,-1.2728794,-0.63114077,0.85968274,-1.1423132,-1.4541347,-0.76140785,1.1712043,-0.6658325,-1.3184668,-0.43208972,-0.0064976946,0.5050721,1.4298406,-0.6351395,-0.998548,-1.0402368,1.4449365,1.2779776,-0.34121352,-1.0338398,0.08077963,0.11207192,1.8608311,-0.05328644,1.0461345,-0.5633585,0.35311112,-0.5566587,0.024893364,0.37060565,0.32061818,-0.24973682,0.059287228,-0.39190108,-0.017495995,-1.0241412,-0.20104781,-0.18255389,0.9193665,-0.459485,0.0071988925,1.454732,1.1237159,-0.36020878,-0.24293715,-0.40059942,0.93186325,-0.48137802,0.51316994,0.18815288,0.56665653,-1.5678046,-0.7666055,0.7267159,-0.66843164,-0.5341648
MB-0501,0.05558463,0.27183187,0.010997274,-0.5242666,-0.02989229,-1.0140424,0.19165206,0.26013374,-0.70302296,-1.3977449,-1.462631,-0.05518548,-0.9371635,-0.41589385,-1.2157937,-0.79639906,0.5921504,0.95525867,-1.0966247,-0.81009555,0.8446869,-1.5415112,-1.1592071,-0.367606,-0.586751,0.24213868,-0.07778012,-1.3203665,-0.82949066,-1.2390866,1.1401135,1.5759021,0.05238725,-0.86658204,-0.51027167,0.38850215,0.7405139,0.35601014,-1.1523099,-0.988451,0.106973216,-0.00019898266,-1.046836,0.37060565,0.5457615,-0.2454379,0.66193485,-0.5325656,-0.21954502,-1.552108,0.26633427,-1.1775025,0.29182515,-0.0037995554,0.15196235,0.5150693,-0.21034737,-0.07388121,1.0410379,-0.13936538,0.7851003,-0.39120084,-1.0956236,0.68722624,0.46168298,-0.42639288,0.09637606,-0.4907759,-0.758509,-1.079327
MB-0401,0.34551162,-1.9083182,3.5193124,1.288475,2.9847453,0.91436934,-1.209695,-0.81859297,0.24033949,2.1739492,-0.31212023,-0.32381725,0.83338946,-1.580698,0.44198766,0.24023905,-2.1087668,-1.2244925,2.9311614,0.7558098,-0.21204562,-0.2704324,1.2900746,4.325408,-0.39899847,-0.47937873,-0.7166193,2.0437841,0.680928,1.3336642,-1.6271878,-1.5066177,1.378153,2.3633032,0.5279671,0.808996,0.656735,0.5169695,0.024792675,-1.8324376,-0.29902437,1.0872269,-1.4514339,0.3815029,1.4758276,-1.608194,-0.123266615,0.92956537,1.3642553,0.470082,0.36231002,0.64353734,0.81949174,0.034390844,0.71082133,1.3741523,-0.405898,-0.6779284,0.12896873,-0.101774864,1.5510068,0.1287675,-0.9281659,0.21154696,0.60024804,0.7465108,-0.44588673,-0.8978729,-1.2541841,1.6232901
MB-0140,-0.43919075,0.5854528,0.08927752,-0.28482714,-0.26913178,-0.6936235,-1.3828514,-2.1665514,-0.030992195,-0.30592173,-0.6732294,1.5395093,-1.0314397,-0.025493018,-0.64823705,-0.65383506,0.54386264,0.9876505,0.54036313,-0.9408626,0.46538293,-1.5019212,0.81509435,-0.09077595,0.18745326,1.3716528,1.6545839,-0.3501115,-0.6170443,-0.34521216,1.0307411,0.31562108,0.08647865,-0.4078977,0.5687568,0.71781904,0.7695066,0.013596668,0.60844517,0.31731883,0.5527608,-0.6411374,-0.3443134,1.0060456,0.32371742,-0.102174066,-0.6921228,0.33471555,1.0787274,-0.3168196,0.68782794,-1.1508092,1.0309383,-0.47238174,-0.07687989,1.0295393,-0.79140073,-0.6419375,-0.5741533,-1.0674311,-0.08557992,-0.035990786,-0.20674817,0.62894106,-0.1036744,-0.22734319,0.022994636,-0.3425134,1.1743042,-0.4532852
MB-0606,-0.902774,1.0854267,-0.98435163,-0.58575106,-0.91566825,-0.37500423,-0.4384892,-0.41069633,-0.15456109,-1.0334373,0.7120223,-0.7429108,-1.6104935,-0.11237095,-1.1271162,-0.31602043,0.95315915,1.6118934,0.4006983,-1.2736787,0.5036732,-0.90017325,0.5721557,-0.32331717,-0.08797709,1.3922477,-0.050387014,-0.8908749,-0.80229753,-1.1738031,0.8147957,1.2832762,0.21294677,0.87207943,0.7517108,-0.3383144,0.42999223,-0.18415338,0.101473294,-0.8170944,1.2115946,-0.79649824,-0.50387317,-0.46708345,-0.0809808,-0.041289434,0.5536622,-0.44838685,0.8200926,-0.9156686,-0.85528266,-1.5497084,-0.23094267,-1.0104464,0.17155743,0.14566259,0.25203595,-0.7245166,-0.33181465,-1.07183,0.5569579,-0.028392708,-0.983552,-1.1207151,-0.45758516,-0.13476656,-0.33161563,-0.092376724,0.93716395,-0.55955833
MB-0666,-0.25933605,0.42449337,-0.08297902,-0.8879746,-0.17065668,-0.09737454,0.10067499,-0.5765543,-0.5067724,0.17645589,0.3588111,-0.35810852,0.2801292,-0.2306409,-0.525768,0.42359275,0.29122645,0.48277763,-0.31572133,2.3163166,0.29782534,1.5077183,0.29632542,-0.442687,-0.701322,-0.2064478,0.978654,-0.54216295,-0.64293784,0.87418014,0.77670527,-0.652234,-1.1832013,-0.64623755,0.22494334,-0.037890233,-0.17855418,-0.6000483,0.8639806,-0.6638331,0.4222937,-0.6265411,1.1833009,0.075180024,0.10407265,-0.5139702,0.10917462,0.015796015,0.3145202,-0.5117704,0.35621157,0.7764038,1.5479076,0.07817983,0.7332157,0.05738489,-0.83259034,-1.1291143,-0.15495941,0.023493508,0.47867763,-0.532765,-0.4394894,-0.13766447,-0.2801299,1.0725285,-0.5759538,0.038090255,0.9143697,-0.33551496
MB-0598,0.9922487,0.120969936,0.4438881,-0.41079527,0.5060721,-0.12216826,-0.59984857,-0.70042294,-0.1640587,-0.13076617,-0.19454978,0.09287691,1.3597566,-0.25333515,-0.3518119,-0.44298837,0.44898656,-0.73061687,0.22224323,-0.42399287,-0.08617748,0.40869597,0.12706813,-0.3138196,-0.13416542,0.34091365,0.4119966,0.25643533,-0.053586617,1.5784024,0.6515369,0.8275915,-0.41069603,-0.08747853,-0.2998246,0.21784523,1.0118454,0.18405361,-0.062985145,-0.85518473,-0.061084386,0.23264232,0.656134,0.627441,1.0762281,-0.7030224,0.17955682,0.63413996,0.19615008,0.07918059,-0.21334471,1.2270899,0.67362857,0.6119456,0.9956494,1.6657786,-0.5420637,1.0504344,-0.18915075,-0.4869776,1.4013447,0.056185875,-0.5301665,-1.6081915,0.86218196,-1.2727791,-0.0015991406,0.35640967,-0.10267414,-0.4527853
